well_id,date,pressure_out,temperature,vibration,oil_ton,is_anomaly
1,2024-01-24,116.32651028210952,74.17628871752713,0.9970170123525421,133.96656484995714,False
1,2024-01-25,100.66098683107533,80.92643213102447,1.5451828550352658,121.59966719322661,False
1,2024-01-26,117.95034162376176,71.87443242049665,1.1907996091124882,139.2617317106735,False
1,2024-01-27,140.50513752417103,68.30605232201968,1.9770839104421587,146.47884954097054,False
1,2024-01-28,124.76947922572661,74.89346345189469,1.527186059235989,123.46629244168348,False
1,2024-01-29,112.37795747469268,73.4935622506811,0.9144482209096748,137.2980398313442,False
1,2024-01-30,125.41924277445318,78.3040970038452,1.7429915763307207,130.33257187746486,False
2,2024-01-01,80.06769526324672,64.28983607586291,2.278833004031127,119.33171054151555,True
2,2024-01-02,138.38844860820208,75.13702144367151,1.807166000220714,146.0467443143925,False
2,2024-01-03,117.92841167442994,70.68448146918475,1.4149664475926103,131.652640463734,False
2,2024-01-04,134.68454812676984,70.56603590303548,1.4047050387343067,148.90792316028833,False
2,2024-01-05,105.59058742440816,65.7967318609063,1.4481320674964153,139.00869266678862,False
2,2024-01-06,113.20338933610351,76.14756033893497,1.4157899799838745,138.66032080913155,False
2,2024-01-07,131.16799511396502,79.8465928228896,3.034221938870747,142.93187084001215,True
2,2024-01-08,111.59573956945604,73.13961745960098,0.8056930885502276,119.798317147413,False
2,2024-01-09,133.54929577556544,75.69267396473963,1.5481889172049466,150.0,False
2,2024-01-10,136.75049666379994,83.50149716837012,1.2818387258309345,145.26502454666206,False
2,2024-01-11,111.85596830322956,68.23904254242375,1.399796836934598,133.24898790720235,False
2,2024-01-12,97.43238900694092,78.78421611123139,1.5268872004795366,122.23586527896502,False
2,2024-01-13,127.84562121737942,82.73853492047942,1.763913877795646,150.0,False
2,2024-01-14,105.93930393587269,67.74412325976783,2.4073054634999687,128.24855314262336,True
2,2024-01-15,118.81323202560812,79.08781664993471,0.9460663017844676,143.56286581553962,False
2,2024-01-16,122.44000643894594,72.24866588838846,1.522824437374295,140.11750766283026,False
2,2024-01-17,111.2146095762733,76.26511535140246,1.705634037179407,137.13198191049685,False
2,2024-01-18,98.37494462272119,81.25959892473949,1.5064026347077988,131.83360581576918,False
2,2024-01-19,104.1697599786885,74.13992005538118,1.14169561373837,144.14025511926255,False
2,2024-01-20,125.25444269952429,77.4854559068661,1.3100822192249932,150.0,False
2,2024-01-21,119.3810955489879,76.68544760461064,1.5914147560566108,139.05612088799336,False
2,2024-01-22,105.63949391048138,74.03187438807909,1.8263941390690777,133.52492052631052,False
2,2024-01-23,118.31406688623535,75.02246487074999,1.6841591499846196,136.05741068747358,False
2,2024-01-24,115.65893677046822,71.66262482579936,1.2192781921846965,127.7137863606416,False
2,2024-01-25,123.25579623173118,78.76823520877745,1.9701170972135942,128.5710109192823,False
2,2024-01-26,141.04012047648814,77.0136656220465,2.3161932318134415,141.53002222037875,False
2,2024-01-27,121.33100954448541,80.25107607996517,1.2423623886940258,141.48047316556713,False
2,2024-01-28,124.4621906371612,81.74453905509,1.9651661253432007,150.0,False
2,2024-01-29,124.80711904278526,77.21306194042207,1.3228947671092652,145.39842039887043,False
2,2024-01-30,108.15568773021509,72.7827067974232,1.086250830703081,134.55706097099815,False
3,2024-01-01,127.96246695962814,83.38365579332203,2.457299328912679,150.0,False
3,2024-01-02,122.71174288016577,71.21304090645529,1.8835563816432437,145.36917999576835,False
3,2024-01-03,129.53660186199207,81.1794565185627,2.4000885617266468,150.0,False
3,2024-01-04,145.5595689247481,74.54604233410105,1.1952083973656809,150.0,False
3,2024-01-05,120.5166944484465,75.6189203505766,1.4979431859935535,149.88409160747102,False
3,2024-01-06,104.80280911564468,63.98276276544071,0.5436138261988936,133.09287146312806,True
3,2024-01-07,122.09188918634754,67.59926356974803,1.6103188232792378,124.0955265859332,False
3,2024-01-08,115.02009053476307,76.65839407881091,1.4240962912874295,129.43039550636914,False
3,2024-01-09,160.91218742803113,71.98584696605384,0.5322091253778752,150.0,True
3,2024-01-10,127.78679648677759,80.09545511995367,1.370766280980553,144.607213390024,False
3,2024-01-11,120.50707786895786,73.7262311488126,1.0775747733091507,130.85698067794058,False
3,2024-01-12,107.3032974619961,70.44445205992268,1.795739180800021,115.5840614084549,False
3,2024-01-13,109.77760544159635,77.85135611743743,2.0663586001078715,145.53020285960906,False
3,2024-01-14,124.25468977182189,67.92642619846112,2.3222679777817685,125.62973962071936,False
3,2024-01-15,130.24475111264871,77.71275149533972,1.7344839330647945,145.90113071951714,False
3,2024-01-16,102.72572754068003,83.68526080559333,1.6703288519190624,129.95261292668533,False
3,2024-01-17,120.47625980224828,77.04458091781481,2.0254707416166857,150.0,False
3,2024-01-18,130.07088080046358,71.6586666753174,1.3128530731958838,150.0,False
3,2024-01-19,108.16309898266364,77.18711268089947,0.8064312006691651,126.23416618665001,False
3,2024-01-20,128.0966756163863,84.11030388913684,1.143490287085676,145.3380495774128,False
3,2024-01-21,135.6945377963401,74.11701602008986,1.3522180148547764,148.58037633469783,False
3,2024-01-22,130.1673817381872,84.09340264793087,1.2264711630317597,136.61334133721016,False
3,2024-01-23,110.52288013608282,70.96918807630085,1.9774018015231973,140.22013696476736,False
3,2024-01-24,142.02109237069521,76.42264449291417,0.441157447264521,150.0,True
3,2024-01-25,121.51314836936334,70.34517222321014,1.469222872874145,138.00184757885341,False
3,2024-01-26,129.25340361976785,77.05690707656916,1.094303404779272,140.29710321100598,False
3,2024-01-27,149.25051233905666,76.74456627367275,2.7130322164418517,147.00283141838176,True
3,2024-01-28,114.73634929522782,77.02100918962836,1.4771461689862866,114.81476150675412,False
3,2024-01-29,118.71058590298178,80.78417100952579,0.9280253535274715,127.76480692367419,False
3,2024-01-30,117.18701276967391,74.75774121928754,0.9926194885880419,141.37081202642958,False
4,2024-01-01,141.96807524176847,71.35136077881586,1.5799784973945108,142.01340206524551,False
4,2024-01-02,106.57291895906873,78.1253228228302,1.4263034436199329,131.93777933986289,False
4,2024-01-03,126.90779955770793,75.71980170899612,2.1110780080206495,143.9770563875538,False
4,2024-01-04,115.30944438540195,82.51081282147813,1.8019408791814868,140.71839559721354,False
4,2024-01-05,144.55154799609605,87.93974056922652,1.8170868564003095,150.0,True
4,2024-01-06,96.52434227260031,80.57758760411342,1.338149700110382,135.62853963343673,False
4,2024-01-07,103.02776527729031,78.81414800358206,1.7714084886625199,128.56858281647803,False
4,2024-01-08,123.65056296416927,75.4958493008248,1.7110021428681608,142.9637881955538,False
4,2024-01-09,127.30721044761114,78.57150583772003,1.8098876217918232,136.838578060619,False
4,2024-01-10,139.84829085063788,79.80774047215158,1.1712543883999802,142.3636269252483,False
4,2024-01-11,141.7814019975192,71.30065911229184,0.839400980506759,150.0,False
4,2024-01-12,138.51690916528963,69.90689531956684,1.2005833223696931,142.7150825391946,False
4,2024-01-13,114.91112598920466,76.48339753665834,1.8620342672002856,139.23837225658187,False
4,2024-01-14,109.16793072735288,77.62568972966531,1.1163659403504427,131.27956380993567,False
4,2024-01-15,149.939821646289,76.00156639070504,1.8271286428750273,150.0,False
4,2024-01-16,121.55932571590662,86.7742852887851,2.5020263610832267,134.8602307373632,True
4,2024-01-17,100.46253473560348,73.47101458801697,1.2262984860434702,124.11390108332253,False
4,2024-01-18,128.96797378045324,81.9822572074995,1.4746689784174298,139.6817828752534,False
4,2024-01-19,138.00776619043782,76.87655065132145,0.9382009000666843,129.2450422128141,False
4,2024-01-20,117.97586517329297,71.36102053916588,1.2935365766244595,127.97056276370483,False
4,2024-01-21,136.487918295094,70.08682188027826,1.1208851477419792,142.53165569104632,False
4,2024-01-22,112.79257835951968,87.68525415038644,0.9763083341744809,147.46315484272787,True
4,2024-01-23,143.63519077410467,68.17153603355557,1.768659888680628,142.4031012029035,False
4,2024-01-24,121.10045301945081,74.22848078626615,1.6829343216175408,132.60315272469558,False
4,2024-01-25,139.61664491554004,75.07619094616152,1.3739668729519128,141.89450442969718,False
4,2024-01-26,108.24728842296776,73.72609393074849,2.0278248383490447,131.12343268043924,False
4,2024-01-27,123.51733871546021,68.18487184477166,1.0649279823375202,136.2687004105965,False
4,2024-01-28,144.6237164735958,64.66807306609246,0.9913907976948808,139.982720482649,True
4,2024-01-29,136.71113883477406,66.4369804333944,2.235641069721371,133.65170793378064,False
4,2024-01-30,130.18993613732263,83.26626833234769,1.7797475494633368,145.3124318704468,False
5,2024-01-01,133.83034278811576,69.30317934447528,2.0531043914233273,137.95385641811015,False
5,2024-01-02,118.63196268862701,80.40856971918515,0.9298595933141672,131.85942554685013,False
5,2024-01-03,130.09371962228937,66.91319732949847,1.8992004919950913,132.73398319835914,False
5,2024-01-04,131.0580615574158,82.06183765925279,2.0265543423916785,146.45067442116695,False
5,2024-01-05,140.4812671680592,71.78797213388111,1.7106194569152213,132.21404918348043,False
5,2024-01-06,126.85215399931562,69.83839804653614,1.735476827592174,137.26694320582703,False
5,2024-01-07,106.76507557782055,77.20173302967929,0.912604177913994,125.07551241060378,False
5,2024-01-08,100.1951572304183,72.15588925776866,1.384956684633921,126.9531093640966,False
5,2024-01-09,107.31059889733181,80.05717132550714,1.0952810530809387,137.9016976311832,False
5,2024-01-10,140.4489082084833,71.41838496780517,1.7679792242283239,147.99584250906616,False
5,2024-01-11,131.1811451320289,73.43212713864656,1.5674395001049377,135.89399314909858,False
5,2024-01-12,114.41908171907637,74.12357899190793,1.5844333994907256,139.7239500488222,False
5,2024-01-13,110.25449253974043,81.1172282258062,1.7573531339719095,124.73913408997204,False
5,2024-01-14,124.10479901414361,69.45390937196419,0.8642692970565741,127.66003979639824,False
5,2024-01-15,119.59736884436057,82.02186652886864,1.6069124306354197,130.37540765178127,False
5,2024-01-16,136.82484764678304,75.20988029447201,1.0054856240560568,148.67118974696476,False
5,2024-01-17,123.41040924369833,77.61140786086315,1.5360052999013682,134.80211602462848,False
5,2024-01-18,128.87658504716845,78.9706427250963,1.335732359338461,146.00982073891134,False
5,2024-01-19,144.80803199981722,84.16584728354708,1.8332089795056106,150.0,False
5,2024-01-20,127.42229843034602,65.80480843491118,1.153200368994804,147.92498339448045,False
5,2024-01-21,127.64680771021054,79.20618564757108,0.9456194954267766,150.0,False
5,2024-01-22,123.48151020219886,71.3962628082205,1.5163951578717487,145.78855749319513,False
5,2024-01-23,126.0496999836381,76.02733445770816,1.488479099328791,142.7193091162567,False
5,2024-01-24,138.46748486515966,76.11560843069341,2.5538597058153503,150.0,True
5,2024-01-25,125.00938072608469,76.02057713072979,1.7131797752951976,138.97980920581415,False
5,2024-01-26,138.9257170423806,78.7972668691766,1.5398983668382018,150.0,False
5,2024-01-27,105.96620832785419,70.50451204533047,0.4938017344076153,131.07426849729228,False
5,2024-01-28,110.33376438986215,77.55479731331928,0.613344788613474,140.52766481889108,False
5,2024-01-29,108.77700428842758,80.1931625283719,1.472738277950337,141.69644674659796,False
5,2024-01-30,103.376710655584,75.50282797908886,1.5032644196077098,131.25031559677038,False
