well_id,date,pressure_out,temperature,vibration,oil_flow_rate,downtime_hours,energy_kwh,oil_ton,downtime_ratio,efficiency,field_name,operator
3,2024-01-06,104.80280911564468,63.98276276544071,0.5436138261988936,9.685739698464825,2.4169596491258725,51.95056181810298,133.09287146312806,0.10070665204691136,2.513530865268849,Field_3,Operator_1
3,2024-01-07,122.09188918634754,67.59926356974803,1.6103188232792378,7.811054349102456,2.3469436148611114,52.643694721479804,124.0955265859332,0.09778931728587964,2.3133292221992185,Field_3,Operator_1
3,2024-01-08,115.02009053476307,76.65839407881091,1.4240962912874295,8.723248309230653,6.048897943445111,70.63841272112802,129.43039550636914,0.2520374143102129,1.8067178011077953,Field_3,Operator_1
3,2024-01-09,160.91218742803113,71.98584696605384,0.5322091253778752,8.557070590143406,2.0444126986449667,38.11491095610582,150.0,0.08518386244354027,3.8348546969294603,Field_3,Operator_1
3,2024-01-10,127.78679648677759,80.09545511995367,1.370766280980553,8.698663001151015,1.1115018520989235,68.37085099611616,144.607213390024,0.04631257717078848,2.0845529687695494,Field_3,Operator_1
3,2024-01-11,120.50707786895786,73.7262311488126,1.0775747733091507,9.037089966761762,9.805660648913522,42.61595314347583,130.85698067794058,0.40856919370473005,3.0002091264057236,Field_3,Operator_1
3,2024-01-12,107.3032974619961,70.44445205992268,1.795739180800021,7.694904687343605,1.9260843860522616,57.01942216300902,115.5840614084549,0.0802535160855109,1.9921615400393786,Field_3,Operator_1
3,2024-01-13,109.77760544159635,77.85135611743743,2.0663586001078715,9.219228950331972,1.7187614177756168,37.77303055594455,145.53020285960906,0.07161505907398404,3.753387361599901,Field_3,Operator_1
3,2024-01-14,124.25468977182189,67.92642619846112,2.3222679777817685,7.622357369865687,1.6387351632735347,59.83343896459031,125.62973962071936,0.06828063180306394,2.06514281880144,Field_3,Operator_1
3,2024-01-15,130.24475111264871,77.71275149533972,1.7344839330647945,7.9783214559138305,4.618511076729282,43.15300345270606,145.90113071951714,0.19243796153038675,3.3044440765121976,Field_3,Operator_1
3,2024-01-16,102.72572754068003,83.68526080559333,1.6703288519190624,8.515329060698924,2.2844491149985644,44.40269757084403,129.95261292668533,0.09518537979160685,2.8622222880901287,Field_3,Operator_1
3,2024-01-17,120.47625980224828,77.04458091781481,2.0254707416166857,9.066278395464261,0.12224241992747568,51.2868834308492,150.0,0.00509343416364482,2.8687883109036134,Field_3,Operator_1
3,2024-01-18,130.07088080046358,71.6586666753174,1.3128530731958838,9.085110292061954,1.678531559053598,69.36919273576898,150.0,0.06993881496056659,2.131614619528729,Field_3,Operator_1
3,2024-01-19,108.16309898266364,77.18711268089947,0.8064312006691651,7.476880773898833,0.8158584107042784,42.58805836193848,126.23416618665001,0.0339941004460116,2.896072248468836,Field_3,Operator_1
3,2024-01-20,128.0966756163863,84.11030388913684,1.143490287085676,8.773125993717803,0.3296330311000839,59.00307858259542,145.3380495774128,0.013734709629170163,2.4221765451142994,Field_3,Operator_1
3,2024-01-21,135.6945377963401,74.11701602008986,1.3522180148547764,8.958215188610556,3.1050657304992,58.28120477385845,148.58037633469783,0.1293777387708,2.5063656668499106,Field_3,Operator_1
3,2024-01-22,130.1673817381872,84.09340264793087,1.2264711630317597,7.402153244414936,2.736452756036577,54.2063695934952,136.61334133721016,0.11401886483485736,2.474593825733234,Field_3,Operator_1
3,2024-01-23,110.52288013608282,70.96918807630085,1.9774018015231973,9.598083202068679,2.163729927469156,52.5587877772475,140.22013696476736,0.09015541364454817,2.6180603180928372,Field_3,Operator_1
3,2024-01-24,142.02109237069521,76.42264449291417,0.441157447264521,7.834699016078796,0.44343625227769656,29.319158858317227,150.0,0.01847651051157069,4.947366801993309,Field_3,Operator_1
3,2024-01-25,121.51314836936334,70.34517222321014,1.469222872874145,8.97568802375316,1.6920609936705606,48.8426436523077,138.00184757885341,0.07050254140294003,2.768750561096371,Field_3,Operator_1
3,2024-01-26,129.25340361976785,77.05690707656916,1.094303404779272,7.765557856424838,0.5395377531391442,62.57814484308116,140.29710321100598,0.022480739714131007,2.206687589851463,Field_3,Operator_1
3,2024-01-27,149.25051233905666,76.74456627367275,2.7130322164418517,9.224618911601567,5.7115936422912865,53.67441753301358,147.00283141838176,0.2379830684288036,2.6886949701772003,Field_3,Operator_1
3,2024-01-28,114.73634929522782,77.02100918962836,1.4771461689862866,9.012273084214405,10.577336422744123,60.49646135522322,114.81476150675412,0.4407223509476718,1.867014117178993,Field_3,Operator_1
3,2024-01-29,118.71058590298178,80.78417100952579,0.9280253535274715,7.86190101339041,3.8398925285926255,41.63918964132959,127.76480692367419,0.15999552202469272,2.9964173334062028,Field_3,Operator_1
3,2024-01-30,117.18701276967391,74.75774121928754,0.9926194885880419,8.175777241605338,0.016927538585708172,43.47721147999137,141.37081202642958,0.0007053141077378405,3.1784998951660226,Field_3,Operator_1
4,2024-01-01,141.96807524176847,71.35136077881586,1.5799784973945108,8.321561000869679,2.6817537952751986,56.07770989867822,142.01340206524551,0.11173974146979994,2.4880711282450068,Field_4,Operator_2
4,2024-01-02,106.57291895906873,78.1253228228302,1.4263034436199329,9.115468394614396,3.774227571329167,48.435445172297236,131.93777933986289,0.1572594821387153,2.6688902846939166,Field_4,Operator_2
4,2024-01-03,126.90779955770793,75.71980170899612,2.1110780080206495,8.658770238380525,1.4232208725244695,51.67930977415731,143.9770563875538,0.05930086968851956,2.733085475204614,Field_4,Operator_2
4,2024-01-04,115.30944438540195,82.51081282147813,1.8019408791814868,7.8883096078933415,0.9759251363455334,48.406054018777134,140.71839559721354,0.040663547347730554,2.8482014682599925,Field_4,Operator_2
4,2024-01-05,144.55154799609605,87.93974056922652,1.8170868564003095,7.2409625260429085,0.337896631778593,50.98181745509592,150.0,0.014079026324108042,2.885624384518227,Field_4,Operator_2
4,2024-01-06,96.52434227260031,80.57758760411342,1.338149700110382,9.358459569657924,1.0891631222998093,54.290140726255466,135.62853963343673,0.04538179676249205,2.4530329974188545,Field_4,Operator_2
4,2024-01-07,103.02776527729031,78.81414800358206,1.7714084886625199,8.35224688135405,0.9935229636806737,55.255627043609444,128.56858281647803,0.0413967901533614,2.285435067976604,Field_4,Operator_2
4,2024-01-08,123.65056296416927,75.4958493008248,1.7110021428681608,7.60133677699826,0.6324164626645933,49.901764658027844,142.9637881955538,0.026350685944358052,2.808621452635761,Field_4,Operator_2
4,2024-01-09,127.30721044761114,78.57150583772003,1.8098876217918232,7.746296400907845,3.363776219007803,56.101303475267734,136.838578060619,0.14015734245865846,2.396417765137145,Field_4,Operator_2
4,2024-01-10,139.84829085063788,79.80774047215158,1.1712543883999802,7.3853112535478544,0.0976502198205483,41.174301788970055,142.3636269252483,0.004068759159189513,3.375601275810119,Field_4,Operator_2
4,2024-01-11,141.7814019975192,71.30065911229184,0.839400980506759,8.72065935387426,0.3452981646725064,43.92087091491153,150.0,0.0143874235280211,3.3392050720505364,Field_4,Operator_2
4,2024-01-12,138.51690916528963,69.90689531956684,1.2005833223696931,9.90384538834868,7.083644931260506,62.03101025570719,142.7150825391946,0.2951518721358544,2.2642042696161986,Field_4,Operator_2
4,2024-01-13,114.91112598920466,76.48339753665834,1.8620342672002856,8.278299754091766,1.568794334240258,33.01526107892245,139.23837225658187,0.06536643059334409,4.093408894716992,Field_4,Operator_2
4,2024-01-14,109.16793072735288,77.62568972966531,1.1163659403504427,7.761574638593887,0.9964474898703095,48.94455948541138,131.27956380993567,0.0415186454112629,2.628505790471171,Field_4,Operator_2
4,2024-01-15,149.939821646289,76.00156639070504,1.8271286428750273,8.54365490178715,0.00722835874114919,43.55784025175824,150.0,0.0003011816142145496,3.366410920109195,Field_4,Operator_2
4,2024-01-16,121.55932571590662,86.7742852887851,2.5020263610832267,6.891078070448651,1.507197761133658,68.13284581875128,134.8602307373632,0.06279990671390241,1.9507403339207587,Field_4,Operator_2
4,2024-01-17,100.46253473560348,73.47101458801697,1.2262984860434702,8.350800844258995,0.4325603476067251,53.75483376430749,124.11390108332253,0.01802334781694688,2.266720443670262,Field_4,Operator_2
4,2024-01-18,128.96797378045324,81.9822572074995,1.4746689784174298,8.471357485770442,4.896123958193846,43.96037844904849,139.6817828752534,0.2040051649247436,3.1067750693768796,Field_4,Operator_2
4,2024-01-19,138.00776619043782,76.87655065132145,0.9382009000666843,7.235625721725794,5.936543428972218,62.000016012321346,129.2450422128141,0.24735597620717575,2.0515080851334506,Field_4,Operator_2
4,2024-01-20,117.97586517329297,71.36102053916588,1.2935365766244595,8.583484392495704,1.7342191687564266,53.53050477316767,127.97056276370483,0.07225913203151778,2.3467701847989155,Field_4,Operator_2
4,2024-01-21,136.487918295094,70.08682188027826,1.1208851477419792,9.393627651539386,2.728894187146098,44.991973202996554,142.53165569104632,0.11370392446442075,3.099055025579112,Field_4,Operator_2
4,2024-01-22,112.79257835951968,87.68525415038644,0.9763083341744809,9.168431037368594,0.521908510926961,54.61326681821757,147.46315484272787,0.02174618795529004,2.651582316225712,Field_4,Operator_2
4,2024-01-23,143.63519077410467,68.17153603355557,1.768659888680628,8.797517013820256,1.3053248213661333,38.70333958016244,142.4031012029035,0.054388534223588886,3.5866781663387948,Field_4,Operator_2
4,2024-01-24,121.10045301945081,74.22848078626615,1.6829343216175408,7.242094920584038,3.518552274669063,40.05772412385941,132.60315272469558,0.14660634477787762,3.2296761584901734,Field_4,Operator_2
4,2024-01-25,139.61664491554004,75.07619094616152,1.3739668729519128,8.07759897973667,2.1233222420205173,47.194429622259776,141.89450442969718,0.08847176008418822,2.9442096429368205,Field_4,Operator_2
4,2024-01-26,108.24728842296776,73.72609393074849,2.0278248383490447,7.623759416853589,1.772222718259595,66.30041761382202,131.12343268043924,0.07384261326081647,1.948330149046644,Field_4,Operator_2
4,2024-01-27,123.51733871546021,68.18487184477166,1.0649279823375202,8.632691726817622,1.165925358849419,69.8420445127317,136.2687004105965,0.04858022328539246,1.9235568559304685,Field_4,Operator_2
4,2024-01-28,144.6237164735958,64.66807306609246,0.9913907976948808,8.06836425822072,4.044982525772007,58.55410675859885,139.982720482649,0.16854093857383365,2.350513308008558,Field_4,Operator_2
4,2024-01-29,136.71113883477406,66.4369804333944,2.235641069721371,8.063495456625443,1.5980849100056993,69.69930801608177,133.65170793378064,0.06658687125023748,1.890424555546983,Field_4,Operator_2
4,2024-01-30,130.18993613732263,83.26626833234769,1.7797475494633368,8.276569246059202,0.5122139004681419,51.66842399039288,145.3124318704468,0.021342245852839243,2.759004748214089,Field_4,Operator_2
5,2024-01-01,133.83034278811576,69.30317934447528,2.0531043914233273,7.978293169652997,4.396475674356665,54.4543741640651,137.95385641811015,0.1831864864315277,2.4877001769051685,Field_5,Operator_3
5,2024-01-02,118.63196268862701,80.40856971918515,0.9298595933141672,8.687080181191897,0.9892935629109461,53.05841148278613,131.85942554685013,0.04122056512128942,2.4392027425526233,Field_5,Operator_3
5,2024-01-03,130.09371962228937,66.91319732949847,1.8992004919950913,8.101105552749916,3.2196595992708894,62.512541814265134,132.73398319835914,0.13415248330295373,2.0898861769148502,Field_5,Operator_3
5,2024-01-04,131.0580615574158,82.06183765925279,2.0265543423916785,8.87408668079281,1.0184259494461374,49.39321678929355,146.45067442116695,0.04243441456025573,2.9061584822717967,Field_5,Operator_3
5,2024-01-05,140.4812671680592,71.78797213388111,1.7106194569152213,8.016624113982576,5.863103696510191,58.677127794022255,132.21404918348043,0.24429598735459127,2.215489486019199,Field_5,Operator_3
5,2024-01-06,126.85215399931562,69.83839804653614,1.735476827592174,8.142437272897759,0.421482684300428,61.52194689592349,137.26694320582703,0.017561778512517834,2.195500140683831,Field_5,Operator_3
5,2024-01-07,106.76507557782055,77.20173302967929,0.912604177913994,8.93491753516232,9.00710377632809,50.90523021480046,125.07551241060378,0.3752959906803371,2.40968996559694,Field_5,Operator_3
5,2024-01-08,100.1951572304183,72.15588925776866,1.384956684633921,8.261670953634136,1.944187306443462,62.16441452596395,126.9531093640966,0.08100780443514426,2.0098834180108183,Field_5,Operator_3
5,2024-01-09,107.31059889733181,80.05717132550714,1.0952810530809387,8.821851090228506,0.9923712233208571,49.3690376498514,137.9016976311832,0.04134880097170238,2.7378267297824785,Field_5,Operator_3
5,2024-01-10,140.4489082084833,71.41838496780517,1.7679792242283239,8.121337410206777,3.128917335366063,49.59008894407411,147.99584250906616,0.13037155564025263,2.925392020414736,Field_5,Operator_3
5,2024-01-11,131.1811451320289,73.43212713864656,1.5674395001049377,7.153170166833692,1.0063704911344489,37.24444776127197,135.89399314909858,0.0419321037972687,3.5532999194385253,Field_5,Operator_3
5,2024-01-12,114.41908171907637,74.12357899190793,1.5844333994907256,9.625519714556459,1.4330943120730406,38.71082758689346,139.7239500488222,0.05971226300304336,3.518535335056528,Field_5,Operator_3
5,2024-01-13,110.25449253974043,81.1172282258062,1.7573531339719095,9.25654580095984,6.316792288850014,50.81032849027139,124.73913408997204,0.2631996787020839,2.407611333971657,Field_5,Operator_3
5,2024-01-14,124.10479901414361,69.45390937196419,0.8642692970565741,7.09963935084179,3.050085197653917,58.41866146533941,127.66003979639824,0.12708688323557987,2.1484839383476513,Field_5,Operator_3
5,2024-01-15,119.59736884436057,82.02186652886864,1.6069124306354197,7.150992046752758,1.8281281994453016,53.39191952699377,130.37540765178127,0.0761720083102209,2.3969627986208173,Field_5,Operator_3
5,2024-01-16,136.82484764678304,75.20988029447201,1.0054856240560568,7.948009140027514,0.40758824117042275,54.112092642394835,148.67118974696476,0.01698284338210095,2.697614672548286,Field_5,Operator_3
5,2024-01-17,123.41040924369833,77.61140786086315,1.5360052999013682,8.756012121300445,0.2677595454942692,35.652727352527876,134.80211602462848,0.011156647728927884,3.6778195174425785,Field_5,Operator_3
5,2024-01-18,128.87658504716845,78.9706427250963,1.335732359338461,8.767460878231269,2.1570036014655436,62.15585015857894,146.00982073891134,0.08987515006106432,2.311897003560132,Field_5,Operator_3
5,2024-01-19,144.80803199981722,84.16584728354708,1.8332089795056106,8.708414116194726,0.27098758396788786,49.61071648834468,150.0,0.011291149331995327,2.963799179459236,Field_5,Operator_3
5,2024-01-20,127.42229843034602,65.80480843491118,1.153200368994804,8.779428945657601,0.08586002075331067,35.94572918447955,147.92498339448045,0.003577500864721278,4.00384527954105,Field_5,Operator_3
5,2024-01-21,127.64680771021054,79.20618564757108,0.9456194954267766,9.23400335198351,2.7260042003249003,18.84416588418683,150.0,0.11358350834687085,7.558896699182006,Field_5,Operator_3
5,2024-01-22,123.48151020219886,71.3962628082205,1.5163951578717487,9.567762453079014,1.3770903307702023,56.46729544130538,145.78855749319513,0.05737876378209176,2.536896096704208,Field_5,Operator_3
5,2024-01-23,126.0496999836381,76.02733445770816,1.488479099328791,8.962849981494823,1.057124896488411,47.879366148749014,142.7193091162567,0.044046870687017126,2.9198273292238546,Field_5,Operator_3
5,2024-01-24,138.46748486515966,76.11560843069341,2.5538597058153503,9.711659683381253,1.414311938908046,54.879578743332665,150.0,0.05892966412116859,2.6843437866449094,Field_5,Operator_3
5,2024-01-25,125.00938072608469,76.02057713072979,1.7131797752951976,7.768835806467745,2.925325633419831,37.19708209603861,138.97980920581415,0.12188856805915964,3.638492826660904,Field_5,Operator_3
5,2024-01-26,138.9257170423806,78.7972668691766,1.5398983668382018,8.725080605661285,0.057641994896577176,60.37786921041729,150.0,0.0024017497873573823,2.443877604902932,Field_5,Operator_3
